Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,1D,Lng,Y/Tgt,R/G,Y/G,Fmb,Player-additional
213,Justin Jackson,LAC,24,,9,4,24,19,79.2%,173,9.1,0,7,34,7.2,2.1,19.2,0,JackJu01
214,Van Jefferson,LAR,24,,16,0,31,19,61.3%,220,11.6,1,11,31,7.1,1.2,13.8,1,JeffVa00
215,Kerryon Johnson,DET,23,,16,2,26,19,73.1%,187,9.8,1,11,20,7.2,1.2,11.7,1,JohnKe06
216,Kyle Juszczyk*,SFO,29,FB,16,15,29,19,65.5%,202,10.6,4,10,41,7.0,1.2,12.6,1,JuszKy00
217,Dion Lewis,NYG,30,,16,0,30,19,63.3%,127,6.7,1,8,17,4.2,1.2,7.9,3,LewiDi00
218,David Njoku,CLE,24,te,13,5,29,19,65.5%,213,11.2,2,13,28,7.3,1.5,16.4,0,NjokDa00
219,Jalen Richard,LVR,27,,13,0,23,19,82.6%,138,7.3,0,5,19,6.0,1.5,10.6,1,RichJa01
220,J.K. Dobbins,BAL,22,,15,1,24,18,75.0%,120,6.7,0,4,19,5.0,1.2,8.0,2,DobbJK00
221,Marvin Hall,2TM,27,,12,6,32,18,56.3%,302,16.8,2,10,73,9.4,1.5,25.2,0,HallMa02
222,Dontrelle Inman,WAS,31,,10,2,28,18,64.3%,163,9.1,2,11,17,5.8,1.8,16.3,1,InmaDo00
223,Collin Johnson,JAX,23,,14,0,31,18,58.1%,272,15.1,2,12,46,8.8,1.3,19.4,0,JohnCo01
224,Kaden Smith,NYG,23,TE,15,12,21,18,85.7%,112,6.2,0,8,16,5.3,1.2,7.5,1,SmitKa00
225,Darrel Williams,KAN,25,,16,0,26,18,69.2%,116,6.4,0,6,15,4.5,1.1,7.3,0,WillDa10
226,Preston Williams,MIA,23,WR,8,7,35,18,51.4%,288,16.0,4,14,47,8.2,2.3,36.0,0,WillPr01
227,Devontae Booker,LVR,28,,16,1,21,17,81.0%,84,4.9,0,2,17,4.0,1.1,5.3,1,BookDe00
228,DeeJay Dallas,SEA,22,,12,2,20,17,85.0%,111,6.5,1,5,13,5.6,1.4,9.3,0,DallDe00
229,Chad Hansen,HOU,25,,5,2,24,17,70.8%,236,13.9,1,11,38,9.8,3.4,47.2,0,HansCh00
230,Christian McCaffrey,CAR,24,,3,3,19,17,89.5%,149,8.8,1,8,24,7.8,5.7,49.7,0,McCaCh01
231,Mohamed Sanu,2TM,31,,10,4,24,17,70.8%,187,11.0,1,13,21,7.8,1.7,18.7,0,SanuMo00
232,Ito Smith,ATL,25,,14,0,26,17,65.4%,75,4.4,0,3,17,2.9,1.2,5.4,1,SmitIt00
233,Jeff Smith,NYJ,23,,12,4,37,17,45.9%,167,9.8,0,9,21,4.5,1.4,13.9,0,SmitJe03
234,Cedrick Wilson Jr.,DAL,25,,16,0,28,17,60.7%,189,11.1,2,10,42,6.8,1.1,11.8,0,WilsCe01
235,Le'Veon Bell,2TM,28,,11,4,20,16,80.0%,138,8.6,0,7,30,6.9,1.5,12.5,1,BellLe00
236,Nick Chubb*,CLE,25,RB,12,12,18,16,88.9%,150,9.4,0,6,26,8.3,1.3,12.5,1,ChubNi00
237,Frank Gore,NYJ,37,RB,15,14,19,16,84.2%,89,5.6,0,3,9,4.7,1.1,5.9,1,GoreFr00
238,Darrell Henderson,LAR,23,RB,15,11,24,16,66.7%,159,9.9,1,8,28,6.6,1.1,10.6,0,HendDa00
239,Mack Hollins,MIA,27,,16,2,25,16,64.0%,176,11.0,1,7,34,7.0,1.0,11.0,1,HollMa00
240,Carlos Hyde,SEA,30,,10,1,20,16,80.0%,93,5.8,0,4,18,4.7,1.6,9.3,1,HydeCa00
241,Ty Johnson,2TM,23,,13,1,21,16,76.2%,99,6.2,1,6,18,4.7,1.2,7.6,0,JohnTy02
242,Raheem Mostert,SFO,28,RB,8,8,19,16,84.2%,156,9.8,1,5,76,8.2,2.0,19.5,1,MostRa00
243,KeeSean Johnson,ARI,24,,8,1,23,15,65.2%,173,11.5,0,7,45,7.5,1.9,21.6,0,JohnKe07
244,LeSean McCoy,TAM,32,,10,0,19,15,78.9%,101,6.7,0,3,15,5.3,1.5,10.1,0,McCoLe01
245,Vance McDonald,PIT,30,TE,14,12,20,15,75.0%,99,6.6,0,4,15,5.0,1.1,7.1,0,McDoVa00
246,Adam Trautman,NOR,23,te,15,6,16,15,93.8%,171,11.4,1,9,41,10.7,1.0,11.4,0,TrauAd00
247,Nick Boyle,BAL,27,TE,9,9,17,14,82.4%,113,8.1,2,8,21,6.6,1.6,12.6,0,BoylNi00
248,Noah Brown,DAL,24,,16,1,24,14,58.3%,154,11.0,0,6,20,6.4,0.9,9.6,0,BrowNo00
249,Pharaoh Brown,HOU,26,TE,13,9,16,14,87.5%,163,11.6,2,9,29,10.2,1.1,12.5,0,BrowPh01
250,Chris Hogan,NYJ,33,,5,4,26,14,53.8%,118,8.4,0,6,27,4.5,2.8,23.6,0,HogaCh00
251,DeSean Jackson,PHI,34,wr,5,5,26,14,53.8%,236,16.9,1,10,81,9.1,2.8,47.2,0,JackDe00
252,Jesse James,DET,26,TE,16,7,22,14,63.6%,129,9.2,2,6,31,5.9,0.9,8.1,0,JameJe00
253,Marcus Johnson,IND,26,,11,3,28,14,50.0%,255,18.2,0,11,55,9.1,1.3,23.2,0,JohnMa07
254,Olabisi Johnson,MIN,23,,16,3,19,14,73.7%,189,13.5,0,9,29,9.9,0.9,11.8,0,JohnOl00
255,Zay Jones,LVR,25,,16,2,20,14,70.0%,154,11.0,1,6,37,7.7,0.9,9.6,0,JoneZa00
256,Zack Moss,BUF,23,,13,0,18,14,77.8%,95,6.8,1,5,20,5.3,1.1,7.3,0,MossZa00
257,Donovan Peoples-Jones,CLE,21,,12,2,20,14,70.0%,304,21.7,2,10,75,15.2,1.2,25.3,0,PeopDo00
258,Auden Tate,CIN,23,,9,2,22,14,63.6%,150,10.7,0,9,19,6.8,1.6,16.7,0,TateAu00
259,Nick Vannett,DEN,27,TE,15,11,21,14,66.7%,95,6.8,1,6,19,4.5,0.9,6.3,0,VannNi00
260,Jamal Agnew,DET,25,,14,2,20,13,65.0%,89,6.8,0,4,20,4.5,0.9,6.4,2,AgneJa00
261,Christian Blake,ATL,24,,16,0,18,13,72.2%,141,10.8,0,6,25,7.8,0.8,8.8,0,BlakCh00
262,Ryan Izzo,NWE,25,TE,12,12,20,13,65.0%,199,15.3,0,6,50,10.0,1.1,16.6,1,IzzoRy00
263,Alexander Mattison,MIN,22,,13,2,15,13,86.7%,125,9.6,1,5,28,8.3,1.0,9.6,0,MattAl01
264,Byron Pringle,KAN,27,,13,3,17,13,76.5%,160,12.3,1,9,37,9.4,1.0,12.3,0,PrinBy00
265,Freddie Swain,SEA,22,,16,1,21,13,61.9%,159,12.2,2,6,23,7.6,0.8,9.9,0,SwaiFr00
266,Mike Thomas,CIN,26,,14,0,21,13,61.9%,132,10.2,1,7,29,6.3,0.9,9.4,1,ThomMi04
267,Jeff Wilson,SFO,25,,12,3,28,13,46.4%,133,10.2,3,8,21,4.8,1.1,11.1,2,WilsJe01
268,Jason Witten,LVR,38,TE,16,7,17,13,76.5%,69,5.3,2,8,15,4.1,0.8,4.3,0,WittJa00
269,Cameron Batson,TEN,25,,12,1,13,12,92.3%,100,8.3,1,7,18,7.7,1.0,8.3,1,BatsCa00
270,Alex Erickson,CIN,28,,16,2,17,12,70.6%,139,11.6,0,5,42,8.2,0.8,8.7,2,EricAl01
271,Royce Freeman,DEN,24,,16,0,13,12,92.3%,81,6.8,0,4,28,6.2,0.8,5.1,0,FreeRo00
272,Alec Ingold,LVR,24,,16,4,17,12,70.6%,110,9.2,1,9,23,6.5,0.8,6.9,0,IngoAl01
273,Tyler Johnson,TAM,22,,14,3,17,12,70.6%,169,14.1,2,9,35,9.9,0.9,12.1,0,JohnTy00
274,Tyler Kroft,BUF,28,,10,4,16,12,75.0%,119,9.9,3,9,38,7.4,1.2,11.9,0,KrofTy00
275,Jeremy McNichols,TEN,25,,16,0,17,12,70.6%,55,4.6,0,0,9,3.2,0.8,3.4,0,McNiJe00
276,Adrian Peterson,DET,35,RB,16,10,18,12,66.7%,101,8.4,0,4,23,5.6,0.8,6.3,0,PeteAd01
277,Brandon Powell,ATL,25,,15,1,18,12,66.7%,69,5.8,2,5,13,3.8,0.8,4.6,2,PoweBr00
278,Adam Shaheen,MIA,26,te,16,5,22,12,54.5%,150,12.5,3,9,43,6.8,0.8,9.4,0,ShahAd00
279,Jace Sternberger,GNB,24,,12,0,15,12,80.0%,114,9.5,1,6,27,7.6,1.0,9.5,0,SterJa00
280,Jordan Wilkins,IND,26,,15,0,16,12,75.0%,105,8.8,0,3,24,6.6,0.8,7.0,0,WilkJo01
281,Salvon Ahmed,MIA,22,,6,4,14,11,78.6%,61,5.5,0,2,13,4.4,1.8,10.2,0,AhmeSa01
282,Cam Akers,LAR,21,,13,5,14,11,78.6%,123,11.2,1,4,38,8.8,0.8,9.5,1,AkerCa00
283,Blake Bell,DAL,29,,16,2,15,11,73.3%,110,10.0,0,7,24,7.3,0.7,6.9,0,BellBl00
284,C.J. Board,NYG,27,,14,4,16,11,68.8%,101,9.2,0,6,16,6.3,0.8,7.2,0,BoarC.00
285,Bryan Edwards,LVR,22,,12,3,15,11,73.3%,193,17.5,1,9,34,12.9,0.9,16.1,0,EdwaBr01
286,Tyler Ervin,GNB,27,,8,0,15,11,73.3%,84,7.6,0,6,24,5.6,1.4,10.5,0,ErviTy00
287,KhaDarel Hodge,CLE,25,,9,0,17,11,64.7%,180,16.4,0,11,42,10.6,1.2,20.0,0,HodgKh00
288,O.J. Howard,TAM,26,,4,1,19,11,57.9%,146,13.3,2,8,33,7.7,2.8,36.5,0,HowaO.00
289,Albert Okwuegbunam,DEN,22,,4,0,15,11,73.3%,121,11.0,1,6,27,8.1,2.8,30.3,0,OkwuAl00
290,La'Mical Perine,NYJ,22,,10,0,15,11,73.3%,63,5.7,0,3,14,4.2,1.1,6.3,0,PeriLa00
291,Samaje Perine,CIN,25,,16,1,12,11,91.7%,66,6.0,0,4,15,5.5,0.7,4.1,0,PeriSa00
292,Keith Smith,ATL,28,FB,16,7,15,11,73.3%,59,5.4,0,4,13,3.9,0.7,3.7,0,SmitKe03
293,Kenny Stills,HOU,28,,10,0,19,11,57.9%,144,13.1,1,8,24,7.6,1.1,14.4,0,StilKe00
294,De'Michael Harris,IND,22,,7,0,10,10,100.0%,79,7.9,0,3,21,7.9,1.4,11.3,0,HarrDe09
295,John Hightower,PHI,24,,13,4,29,10,34.5%,167,16.7,0,5,59,5.8,0.8,12.8,0,HighJo00
296,Patrick Laird,MIA,25,,16,0,12,10,83.3%,68,6.8,0,3,17,5.7,0.6,4.3,1,LairPa00
297,Marcedes Lewis,GNB,36,TE,15,15,17,10,58.8%,107,10.7,3,6,36,6.3,0.7,7.1,0,LewiMa00
298,Dare Ogunbowale,JAX,26,,14,2,20,10,50.0%,54,5.4,0,4,12,2.7,0.7,3.9,0,OgunDa00
299,Donald Parham,LAC,23,te,13,5,20,10,50.0%,159,15.9,3,8,26,8.0,0.8,12.2,0,ParhDo00
300,Benny Snell Jr.,PIT,22,,16,3,14,10,71.4%,61,6.1,0,3,14,4.4,0.6,3.8,2,SnelBe00
301,Trent Taylor,SFO,26,,12,1,21,10,47.6%,86,8.6,0,5,29,4.1,0.8,7.2,0,TaylTr02
302,Matt Breida,MIA,25,,12,1,10,9,90.0%,96,10.7,0,5,31,9.6,0.8,8.0,2,BreiMa00
303,Gus Edwards,BAL,25,rb,16,6,13,9,69.2%,129,14.3,0,4,34,9.9,0.6,8.1,1,EdwaGu00
304,Ryan Griffin,NYJ,30,te,15,6,12,9,75.0%,86,9.6,0,4,23,7.2,0.6,5.7,0,GrifRy00
305,Travis Homer,SEA,22,,9,0,10,9,90.0%,90,10.0,1,4,50,9.0,1.0,10.0,0,HomeTr00
306,Devine Ozigbo,JAX,24,,8,0,9,9,100.0%,42,4.7,0,3,12,4.7,1.1,5.3,0,OzigDe01
307,Malcolm Perry,MIA,23,,9,2,13,9,69.2%,92,10.2,1,4,25,7.1,1.0,10.2,1,PerrMa00
308,Kalif Raymond,TEN,26,,15,3,15,9,60.0%,187,20.8,0,7,61,12.5,0.6,12.5,0,RaymKa00
309,Patrick Ricard*,BAL,26,FB,15,10,12,9,75.0%,45,5.0,1,3,11,3.8,0.6,3.0,1,RicaPa00
310,Jaylen Samuels,PIT,24,,14,1,14,9,64.3%,46,5.1,0,2,12,3.3,0.6,3.3,0,SamuJa00
311,Rodney Smith,CAR,24,,7,1,11,9,81.8%,59,6.6,0,1,12,5.4,1.3,8.4,1,SmitRo08
312,Geoff Swaim,TEN,27,wr,10,8,12,9,75.0%,83,9.2,1,6,16,6.9,0.9,8.3,0,SwaiGe00
313,Ameer Abdullah,MIN,27,,16,0,9,8,88.9%,58,7.3,2,4,22,6.4,0.5,3.6,0,AbduAm00
314,Stephen Anderson,LAC,27,,16,3,11,8,72.7%,106,13.3,0,7,23,9.6,0.5,6.6,0,AndeSt01
315,Darrell Daniels,ARI,26,te,12,8,11,8,72.7%,92,11.5,1,4,31,8.4,0.7,7.7,0,DaniDa02
316,Troy Fumagalli,DEN,25,,8,0,15,8,53.3%,80,10.0,1,6,29,5.3,1.0,10.0,0,FumaTr00
317,C.J. Ham,MIN,27,FB,15,11,13,8,61.5%,97,12.1,1,6,30,7.5,0.5,6.5,0,HamxC.00
318,Josh Hill,NOR,30,te,14,7,10,8,80.0%,46,5.8,1,4,16,4.6,0.6,3.3,1,HillJo02
319,Taysom Hill,NOR,30,wr,16,8,12,8,66.7%,98,12.3,1,4,21,8.2,0.5,6.1,10,HillTa00
320,Jakob Johnson,NWE,26,FB,16,11,9,8,88.9%,35,4.4,1,3,12,3.9,0.5,2.2,1,JohnJa12
321,Ryan Nall,CHI,25,,16,0,9,8,88.9%,67,8.4,1,5,18,7.4,0.5,4.2,0,NallRy00
322,Troymaine Pope,LAC,27,,6,0,10,8,80.0%,42,5.3,0,1,11,4.2,1.3,7.0,0,PopeTr00
323,C.J. Uzomah,CIN,27,,2,2,11,8,72.7%,87,10.9,1,6,23,7.9,4.0,43.5,0,UzomC.00
324,Maxx Williams,ARI,26,TE,9,8,10,8,80.0%,102,12.8,1,4,42,10.2,0.9,11.3,0,WillMa04
325,Devonta Freeman,NYG,28,,5,4,10,7,70.0%,58,8.3,0,3,18,5.8,1.4,11.6,0,FreeDe00
326,Demetrius Harris,CHI,29,te,15,5,14,7,50.0%,45,6.4,0,2,9,3.2,0.5,3.0,0,HarrDe03
327,Jamycal Hasty,SFO,24,,8,0,8,7,87.5%,33,4.7,0,0,16,4.1,0.9,4.1,1,HastJa02
328,K.J. Hill,LAC,23,,15,0,11,7,63.6%,73,10.4,0,2,25,6.6,0.5,4.9,1,HillKJ00
329,Phillip Lindsay,DEN,26,rb,11,8,14,7,50.0%,28,4.0,0,1,11,2.0,0.6,2.5,0,LindPh00
330,Austin Mack,NYG,23,,11,1,11,7,63.6%,91,13.0,0,5,50,8.3,0.6,8.3,0,MackAu01
331,Sony Michel,NWE,25,rb,9,6,9,7,77.8%,114,16.3,1,5,31,12.7,0.8,12.7,0,MichSo00
332,Jaydon Mickens,TAM,26,,10,0,10,7,70.0%,58,8.3,0,6,11,5.8,0.7,5.8,0,MickJa01
333,Foster Moreau,LVR,23,,16,2,9,7,77.8%,140,20.0,2,5,47,15.6,0.4,8.8,0,MoreFo00
334,Equanimeous St. Brown,GNB,24,,12,1,13,7,53.8%,117,16.7,1,6,24,9.0,0.6,9.8,0,St.BEq00
335,Luke Stocker,ATL,32,TE,16,13,11,7,63.6%,63,9.0,0,4,25,5.7,0.4,3.9,0,StocLu00
336,Darwin Thompson,KAN,23,,14,1,11,7,63.6%,65,9.3,1,3,37,5.9,0.5,4.6,0,ThomDa06
337,Quez Watkins,PHI,22,,6,0,13,7,53.8%,106,15.1,1,4,43,8.2,1.2,17.7,0,WatkQu00
338,Justin Watson,TAM,24,,11,2,11,7,63.6%,94,13.4,0,5,36,8.5,0.6,8.5,0,WatsJu01
339,Deon Yelder,KAN,25,,14,1,11,7,63.6%,36,5.1,0,2,12,3.3,0.5,2.6,0,YeldDe00
340,Josh Adams,NYJ,24,,8,0,8,6,75.0%,29,4.8,0,2,11,3.6,0.8,3.6,0,AdamJo03
341,Saquon Barkley,NYG,23,,2,2,9,6,66.7%,60,10.0,0,3,38,6.7,3.0,30.0,0,BarkSa00
342,Dez Bryant,BAL,32,,6,0,11,6,54.5%,47,7.8,2,3,16,4.3,1.0,7.8,0,BryaDe01
343,Parris Campbell,IND,23,,2,2,9,6,66.7%,71,11.8,0,4,21,7.9,3.0,35.5,0,CampPa00
344,Tyrie Cleveland,DEN,23,,10,0,9,6,66.7%,63,10.5,0,4,17,7.0,0.6,6.3,0,ClevTy00
345,Tarik Cohen,CHI,25,,3,0,9,6,66.7%,41,6.8,0,1,20,4.6,2.0,13.7,0,CoheTa00
346,River Cracraft,SFO,26,,9,1,9,6,66.7%,41,6.8,0,2,12,4.6,0.7,4.6,0,CracRi00
347,Mark Ingram,BAL,31,RB,11,9,8,6,75.0%,50,8.3,0,2,18,6.3,0.5,4.5,0,IngrMa01
348,Alshon Jeffery,PHI,30,,7,2,13,6,46.2%,115,19.2,1,5,39,8.8,0.9,16.4,0,JeffAl00
349,Nick Keizer,KAN,25,,16,3,9,6,66.7%,63,10.5,0,2,22,7.0,0.4,3.9,1,KeizNi00
350,Chris Manhertz,CAR,28,TE,16,12,8,6,75.0%,52,8.7,0,1,17,6.5,0.4,3.3,0,ManhCh00
351,Anthony McFarland Jr.,PIT,21,,11,0,9,6,66.7%,54,9.0,0,1,17,6.0,0.5,4.9,0,McFaAn00
352,Laquon Treadwell,ATL,25,,5,0,7,6,85.7%,49,8.2,2,4,14,7.0,1.2,9.8,0,TreaLa00
353,Javon Wims,CHI,26,,13,1,12,6,50.0%,48,8.0,1,4,13,4.0,0.5,3.7,0,WimsJa00
354,Alex Armah,CAR,26,,16,1,9,5,55.6%,18,3.6,0,1,14,2.0,0.3,1.1,0,ArmaAl00
355,Tavon Austin,GNB,30,,4,0,5,5,100.0%,20,4.0,0,1,7,4.0,1.3,5.0,1,AustTa00
356,Ja'Marcus Bradley,CLE,24,,3,1,11,5,45.5%,60,12.0,0,2,22,5.5,1.7,20.0,0,BradJa01
357,Cethan Carter,CIN,25,TE,15,5,7,5,71.4%,53,10.6,0,3,24,7.6,0.3,3.5,0,CartCe00
358,Corey Clement,PHI,26,,15,0,6,5,83.3%,25,5.0,0,2,12,4.2,0.3,1.7,0,ClemCo00
359,Pharoh Cooper,CAR,25,,16,1,8,5,62.5%,73,14.6,0,3,32,9.1,0.3,4.6,1,CoopPh00
360,Damien Harris,NWE,23,RB,10,10,7,5,71.4%,52,10.4,0,4,15,7.4,0.5,5.2,1,HarrDa06
361,Justice Hill,BAL,23,,12,0,5,5,100.0%,20,4.0,0,0,8,4.0,0.4,1.7,0,HillJu00
362,Steven Mitchell,HOU,26,,6,1,8,5,62.5%,60,12.0,0,3,20,7.5,0.8,10.0,0,MitcSt02
363,Gabe Nabers,LAC,23,fb,16,5,7,5,71.4%,25,5.0,2,2,9,3.6,0.3,1.6,0,NabeGa00
364,Gunner Olszewski+,NWE,24,,13,2,5,5,100.0%,62,12.4,1,3,38,12.4,0.4,4.8,1,OlszGu00
365,C.J. Prosise,HOU,26,,10,0,5,5,100.0%,18,3.6,1,1,10,3.6,0.5,1.8,1,ProsC.00
366,MyCole Pruitt,TEN,28,,11,4,8,5,62.5%,49,9.8,2,4,22,6.1,0.5,4.5,0,PruiMy00
367,Theo Riddick,LVR,29,,4,0,6,5,83.3%,43,8.6,0,1,15,7.2,1.3,10.8,0,RiddTh00
368,Darrius Shepherd,GNB,25,,8,0,8,5,62.5%,46,9.2,0,1,19,5.8,0.6,5.8,1,ShepDa00
369,Trent Sherfield,ARI,24,,15,1,7,5,71.4%,50,10.0,0,2,26,7.1,0.3,3.3,0,SherTr00
370,Malik Taylor,GNB,25,,15,1,6,5,83.3%,66,13.2,1,4,26,11.0,0.3,4.4,0,TaylMa01
371,Levine Toilolo,NYG,29,,16,2,6,5,83.3%,46,9.2,0,3,14,7.7,0.3,2.9,0,ToilLe00
372,Ke'Shawn Vaughn,TAM,23,,10,0,10,5,50.0%,34,6.8,1,2,13,3.4,0.5,3.4,1,VaugKe00
373,DeAndre Washington,2TM,27,,4,1,10,5,50.0%,30,6.0,0,2,10,3.0,1.3,7.5,0,WashDe00
374,Trayveon Williams,CIN,23,,10,0,5,5,100.0%,30,6.0,0,1,13,6.0,0.5,3.0,1,WillTr06
375,JJ Arcega-Whiteside,PHI,24,,8,0,8,4,50.0%,85,21.3,0,4,37,10.6,0.5,10.6,0,ArceJJ00
376,Peyton Barber,WAS,26,,16,2,7,4,57.1%,12,3.0,0,1,7,1.7,0.3,0.8,0,BarbPe01
377,Khari Blasingame,TEN,24,FB,15,7,5,4,80.0%,39,9.8,0,2,16,7.8,0.3,2.6,0,BlasKh00
378,Michael Burton,NOR,28,FB,15,4,4,4,100.0%,28,7.0,0,1,12,7.0,0.3,1.9,0,BurtMi00
379,Tevin Coleman,SFO,27,,8,1,5,4,80.0%,34,8.5,0,2,18,6.8,0.5,4.3,0,ColeTe01
380,Juwan Johnson,NOR,24,,7,4,10,4,40.0%,39,9.8,0,3,19,3.9,0.6,5.6,0,JohnJu02
381,Josh Malone,NYJ,24,,4,0,6,4,66.7%,16,4.0,0,1,13,2.7,1.0,4.0,0,MaloJo00
382,Johnny Mundt,LAR,26,,16,1,4,4,100.0%,53,13.3,0,1,34,13.3,0.3,3.3,0,MundJo00
383,Dante Pettis,2TM,25,,7,1,6,4,66.7%,76,19.0,1,3,33,12.7,0.6,10.9,1,PettDa00
384,Damion Ratley,NYG,25,,5,0,10,4,40.0%,63,15.8,0,2,29,6.3,0.8,12.6,1,RatlDa00
385,Riley Ridley,CHI,24,,5,1,4,4,100.0%,39,9.8,0,3,18,9.8,0.8,7.8,0,RidlRi00
386,Andre Roberts*,BUF,32,,15,0,5,4,80.0%,34,8.5,0,2,16,6.8,0.3,2.3,3,RobeAn00
387,Seth Roberts,CAR,29,,7,1,6,4,66.7%,31,7.8,0,2,12,5.2,0.6,4.4,0,RobeSe00
388,Lee Smith,BUF,33,,10,2,6,4,66.7%,35,8.8,2,3,27,5.8,0.4,3.5,0,SmitLe00
389,Jonathan Williams,DET,26,,5,0,4,4,100.0%,21,5.3,0,2,10,5.3,0.8,4.2,1,WillJo07
390,Deontay Burnett,PHI,23,,2,0,4,3,75.0%,19,6.3,0,1,10,4.8,1.5,9.5,0,BurnDe00
391,Trenton Cannon,CAR,26,,14,0,3,3,100.0%,16,5.3,0,1,19,5.3,0.2,1.1,0,CannTr00
392,Austin Carr,NOR,27,,6,0,4,3,75.0%,27,9.0,1,3,11,6.8,0.5,4.5,0,CarrAu00
393,Ashton Dulin,IND,23,,13,0,6,3,50.0%,53,17.7,0,2,34,8.8,0.2,4.1,1,DuliAs00
394,Ted Ginn Jr.,CHI,35,,6,0,6,3,50.0%,40,13.3,0,1,29,6.7,0.5,6.7,1,GinnTe00
395,Terry Godwin,JAX,24,,3,0,6,3,50.0%,32,10.7,0,2,21,5.3,1.0,10.7,0,GodwTe00
396,Jaeden Graham,ATL,25,,16,0,5,3,60.0%,25,8.3,0,1,11,5.0,0.2,1.6,0,GrahJa01
397,Virgil Green,LAC,32,,6,3,6,3,50.0%,50,16.7,1,2,26,8.3,0.5,8.3,0,GreeVi00
398,Tanner Hudson,TAM,26,,11,0,7,3,42.9%,41,13.7,0,3,20,5.9,0.3,3.7,0,HudsTa00
399,Lil'Jordan Humphrey,NOR,22,,3,1,5,3,60.0%,46,15.3,1,3,17,9.2,1.0,15.3,0,HumpLi01
400,D'Ernest Johnson,CLE,24,,16,0,4,3,75.0%,14,4.7,0,0,5,3.5,0.2,0.9,1,JohnDE04
401,Dalton Keene,NWE,21,,6,0,5,3,60.0%,16,5.3,0,0,8,3.2,0.5,2.7,1,KeenDa00
402,Marlon Mack,IND,24,,1,1,3,3,100.0%,30,10.0,0,1,19,10.0,3.0,30.0,0,MackMa00
403,Ty Montgomery,NOR,27,,6,1,6,3,50.0%,27,9.0,0,1,17,4.5,0.5,4.5,0,MontTy01
404,Alfred Morris,NYG,32,,9,0,4,3,75.0%,19,6.3,1,2,9,4.8,0.3,2.1,0,MorrAl00
405,Eric Saubert,JAX,26,,8,4,4,3,75.0%,16,5.3,0,0,9,4.0,0.4,2.0,0,SaubEr00
406,Diontae Spencer,DEN,28,,11,0,6,3,50.0%,26,8.7,0,1,10,4.3,0.3,2.4,2,SpenDi00
407,Courtland Sutton,DEN,25,,1,1,6,3,50.0%,66,22.0,0,2,45,11.0,3.0,66.0,0,SuttCo00
408,Kahale Warring,HOU,23,,7,0,7,3,42.9%,35,11.7,0,2,23,5.0,0.4,5.0,0,WarrKa00
409,Nick Westbrook-Ikhine,TEN,23,,14,1,8,3,37.5%,33,11.0,0,3,19,4.1,0.2,2.4,0,WestNi00
410,Charlie Woerner,SFO,23,,14,0,4,3,75.0%,36,12.0,0,2,18,9.0,0.2,2.6,0,WoerCh00
411,Brandon Zylstra,CAR,27,,16,2,4,3,75.0%,35,11.7,0,3,28,8.8,0.2,2.2,0,ZylsBr00
412,Devin Asiasi,NWE,23,,9,3,7,2,28.6%,39,19.5,1,2,26,5.6,0.2,4.3,0,AsiaDe00
413,Reggie Bonnafon,CAR,24,,2,0,2,2,100.0%,18,9.0,1,2,15,9.0,1.0,9.0,0,BonnRe00
414,Mike Boone,MIN,25,,16,0,2,2,100.0%,10,5.0,0,0,6,5.0,0.1,0.6,0,BoonMi00
415,Daniel Brown,NYJ,28,,16,1,2,2,100.0%,31,15.5,0,2,18,15.5,0.1,1.9,0,BrowDa04
416,Jake Butt,DEN,25,,5,1,4,2,50.0%,5,2.5,0,0,5,1.3,0.4,1.0,0,ButtJa00
417,Jason Cabinda,DET,24,,16,2,3,2,66.7%,8,4.0,0,1,4,2.7,0.1,0.5,0,CabiJa00
418,Lawrence Cager,NYJ,23,,2,1,6,2,33.3%,35,17.5,0,2,19,5.8,1.0,17.5,0,CageLa01
419,Antonio Callaway,MIA,23,,5,1,4,2,50.0%,20,10.0,0,1,13,5.0,0.4,4.0,0,CallAn00
420,Chandler Cox,MIA,24,,8,3,2,2,100.0%,9,4.5,0,1,6,4.5,0.3,1.1,0,CoxxCh01
421,Dominique Dafney,GNB,23,,5,2,2,2,100.0%,26,13.0,1,2,13,13.0,0.4,5.2,0,DafnDo00
422,AJ Dillon,GNB,22,,11,0,2,2,100.0%,21,10.5,0,1,16,10.5,0.2,1.9,0,DillAJ00
423,Darrynton Evans,TEN,22,,5,0,4,2,50.0%,27,13.5,1,2,24,6.8,0.4,5.4,0,EvanDa02
424,Robert Foster,WAS,26,,4,2,6,2,33.3%,37,18.5,0,2,28,6.2,0.5,9.3,0,FostRo01
425,Daurice Fountain,IND,25,,5,0,3,2,66.7%,23,11.5,0,2,12,7.7,0.4,4.6,0,FounDa00
426,Bennie Fowler,NOR,29,,5,0,6,2,33.3%,11,5.5,0,1,7,1.8,0.4,2.2,0,FowlBe00
427,Reggie Gilliam,BUF,23,,14,0,2,2,100.0%,16,8.0,1,2,15,8.0,0.1,1.1,0,GillRe00
428,Andy Janovich,CLE,27,,14,3,5,2,40.0%,13,6.5,0,1,13,2.6,0.1,0.9,0,JanoAn00
429,Lamar Miller,CHI,29,,1,0,2,2,100.0%,6,3.0,0,1,7,3.0,2.0,6.0,0,MillLa01
